image_path,instruction,action,label
data/raw/images/img_01748.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01749.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01750.jpg,pick up the red block,PICK,0
data/raw/images/img_01751.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01752.jpg,move the cube away,PUSH,2
data/raw/images/img_01753.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01754.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01755.jpg,pick up the red block,PICK,0
data/raw/images/img_01756.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01757.jpg,move the cube away,PUSH,2
data/raw/images/img_01758.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01759.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01760.jpg,pick up the red block,PICK,0
data/raw/images/img_01761.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01762.jpg,move the cube away,PUSH,2
data/raw/images/img_01763.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01764.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01765.jpg,pick up the red block,PICK,0
data/raw/images/img_01766.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01767.jpg,move the cube away,PUSH,2
data/raw/images/img_01768.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01769.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01770.jpg,pick up the red block,PICK,0
data/raw/images/img_01771.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01772.jpg,move the cube away,PUSH,2
data/raw/images/img_01773.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01774.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01775.jpg,pick up the red block,PICK,0
data/raw/images/img_01776.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01777.jpg,move the cube away,PUSH,2
data/raw/images/img_01778.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01779.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01780.jpg,pick up the red block,PICK,0
data/raw/images/img_01781.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01782.jpg,move the cube away,PUSH,2
data/raw/images/img_01783.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01784.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01785.jpg,pick up the red block,PICK,0
data/raw/images/img_01786.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01787.jpg,move the cube away,PUSH,2
data/raw/images/img_01788.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01789.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01790.jpg,pick up the red block,PICK,0
data/raw/images/img_01791.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01792.jpg,move the cube away,PUSH,2
data/raw/images/img_01793.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01794.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01795.jpg,pick up the red block,PICK,0
data/raw/images/img_01796.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01797.jpg,move the cube away,PUSH,2
data/raw/images/img_01798.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01799.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01800.jpg,pick up the red block,PICK,0
data/raw/images/img_01801.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01802.jpg,move the cube away,PUSH,2
data/raw/images/img_01803.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01804.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01805.jpg,pick up the red block,PICK,0
data/raw/images/img_01806.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01807.jpg,move the cube away,PUSH,2
data/raw/images/img_01808.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01809.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01810.jpg,pick up the red block,PICK,0
data/raw/images/img_01811.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01812.jpg,move the cube away,PUSH,2
data/raw/images/img_01813.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01814.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01815.jpg,pick up the red block,PICK,0
data/raw/images/img_01816.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01817.jpg,move the cube away,PUSH,2
data/raw/images/img_01818.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01819.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01820.jpg,pick up the red block,PICK,0
data/raw/images/img_01821.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01822.jpg,move the cube away,PUSH,2
data/raw/images/img_01823.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01824.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01825.jpg,pick up the red block,PICK,0
data/raw/images/img_01826.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01827.jpg,move the cube away,PUSH,2
data/raw/images/img_01828.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01829.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01830.jpg,pick up the red block,PICK,0
data/raw/images/img_01831.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01832.jpg,move the cube away,PUSH,2
data/raw/images/img_01833.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01834.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01835.jpg,pick up the red block,PICK,0
data/raw/images/img_01836.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01837.jpg,move the cube away,PUSH,2
data/raw/images/img_01838.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01839.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01840.jpg,pick up the red block,PICK,0
data/raw/images/img_01841.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01842.jpg,move the cube away,PUSH,2
data/raw/images/img_01843.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01844.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01845.jpg,pick up the red block,PICK,0
data/raw/images/img_01846.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01847.jpg,move the cube away,PUSH,2
data/raw/images/img_01848.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01849.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01850.jpg,pick up the red block,PICK,0
data/raw/images/img_01851.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01852.jpg,move the cube away,PUSH,2
data/raw/images/img_01853.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01854.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01855.jpg,pick up the red block,PICK,0
data/raw/images/img_01856.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01857.jpg,move the cube away,PUSH,2
data/raw/images/img_01858.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01859.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01860.jpg,pick up the red block,PICK,0
data/raw/images/img_01861.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01862.jpg,move the cube away,PUSH,2
data/raw/images/img_01863.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01864.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01865.jpg,pick up the red block,PICK,0
data/raw/images/img_01866.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01867.jpg,move the cube away,PUSH,2
data/raw/images/img_01868.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01869.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01870.jpg,pick up the red block,PICK,0
data/raw/images/img_01871.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01872.jpg,move the cube away,PUSH,2
data/raw/images/img_01873.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01874.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01875.jpg,pick up the red block,PICK,0
data/raw/images/img_01876.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01877.jpg,move the cube away,PUSH,2
data/raw/images/img_01878.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01879.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01880.jpg,pick up the red block,PICK,0
data/raw/images/img_01881.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01882.jpg,move the cube away,PUSH,2
data/raw/images/img_01883.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01884.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01885.jpg,pick up the red block,PICK,0
data/raw/images/img_01886.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01887.jpg,move the cube away,PUSH,2
data/raw/images/img_01888.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01889.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01890.jpg,pick up the red block,PICK,0
data/raw/images/img_01891.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01892.jpg,move the cube away,PUSH,2
data/raw/images/img_01893.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01894.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01895.jpg,pick up the red block,PICK,0
data/raw/images/img_01896.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01897.jpg,move the cube away,PUSH,2
data/raw/images/img_01898.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01899.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01900.jpg,pick up the red block,PICK,0
data/raw/images/img_01901.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01902.jpg,move the cube away,PUSH,2
data/raw/images/img_01903.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01904.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01905.jpg,pick up the red block,PICK,0
data/raw/images/img_01906.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01907.jpg,move the cube away,PUSH,2
data/raw/images/img_01908.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01909.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01910.jpg,pick up the red block,PICK,0
data/raw/images/img_01911.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01912.jpg,move the cube away,PUSH,2
data/raw/images/img_01913.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01914.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01915.jpg,pick up the red block,PICK,0
data/raw/images/img_01916.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01917.jpg,move the cube away,PUSH,2
data/raw/images/img_01918.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01919.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01920.jpg,pick up the red block,PICK,0
data/raw/images/img_01921.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01922.jpg,move the cube away,PUSH,2
data/raw/images/img_01923.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01924.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01925.jpg,pick up the red block,PICK,0
data/raw/images/img_01926.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01927.jpg,move the cube away,PUSH,2
data/raw/images/img_01928.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01929.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01930.jpg,pick up the red block,PICK,0
data/raw/images/img_01931.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01932.jpg,move the cube away,PUSH,2
data/raw/images/img_01933.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01934.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01935.jpg,pick up the red block,PICK,0
data/raw/images/img_01936.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01937.jpg,move the cube away,PUSH,2
data/raw/images/img_01938.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01939.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01940.jpg,pick up the red block,PICK,0
data/raw/images/img_01941.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01942.jpg,move the cube away,PUSH,2
data/raw/images/img_01943.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01944.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01945.jpg,pick up the red block,PICK,0
data/raw/images/img_01946.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01947.jpg,move the cube away,PUSH,2
data/raw/images/img_01948.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01949.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01950.jpg,pick up the red block,PICK,0
data/raw/images/img_01951.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01952.jpg,move the cube away,PUSH,2
data/raw/images/img_01953.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01954.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01955.jpg,pick up the red block,PICK,0
data/raw/images/img_01956.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01957.jpg,move the cube away,PUSH,2
data/raw/images/img_01958.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01959.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01960.jpg,pick up the red block,PICK,0
data/raw/images/img_01961.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01962.jpg,move the cube away,PUSH,2
data/raw/images/img_01963.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01964.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01965.jpg,pick up the red block,PICK,0
data/raw/images/img_01966.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01967.jpg,move the cube away,PUSH,2
data/raw/images/img_01968.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01969.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01970.jpg,pick up the red block,PICK,0
data/raw/images/img_01971.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01972.jpg,move the cube away,PUSH,2
data/raw/images/img_01973.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01974.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01975.jpg,pick up the red block,PICK,0
data/raw/images/img_01976.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01977.jpg,move the cube away,PUSH,2
data/raw/images/img_01978.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01979.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01980.jpg,pick up the red block,PICK,0
data/raw/images/img_01981.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01982.jpg,move the cube away,PUSH,2
data/raw/images/img_01983.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01984.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01985.jpg,pick up the red block,PICK,0
data/raw/images/img_01986.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01987.jpg,move the cube away,PUSH,2
data/raw/images/img_01988.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01989.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01990.jpg,pick up the red block,PICK,0
data/raw/images/img_01991.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01992.jpg,move the cube away,PUSH,2
data/raw/images/img_01993.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01994.jpg,close the cabinet,CLOSE,4
data/raw/images/img_01995.jpg,pick up the red block,PICK,0
data/raw/images/img_01996.jpg,put the object down carefully,PLACE,1
data/raw/images/img_01997.jpg,move the cube away,PUSH,2
data/raw/images/img_01998.jpg,unlock and open the box,OPEN,3
data/raw/images/img_01999.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02000.jpg,pick up the red block,PICK,0
data/raw/images/img_02001.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02002.jpg,move the cube away,PUSH,2
data/raw/images/img_02003.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02004.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02005.jpg,pick up the red block,PICK,0
data/raw/images/img_02006.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02007.jpg,move the cube away,PUSH,2
data/raw/images/img_02008.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02009.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02010.jpg,pick up the red block,PICK,0
data/raw/images/img_02011.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02012.jpg,move the cube away,PUSH,2
data/raw/images/img_02013.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02014.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02015.jpg,pick up the red block,PICK,0
data/raw/images/img_02016.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02017.jpg,move the cube away,PUSH,2
data/raw/images/img_02018.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02019.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02020.jpg,pick up the red block,PICK,0
data/raw/images/img_02021.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02022.jpg,move the cube away,PUSH,2
data/raw/images/img_02023.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02024.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02025.jpg,pick up the red block,PICK,0
data/raw/images/img_02026.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02027.jpg,move the cube away,PUSH,2
data/raw/images/img_02028.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02029.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02030.jpg,pick up the red block,PICK,0
data/raw/images/img_02031.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02032.jpg,move the cube away,PUSH,2
data/raw/images/img_02033.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02034.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02035.jpg,pick up the red block,PICK,0
data/raw/images/img_02036.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02037.jpg,move the cube away,PUSH,2
data/raw/images/img_02038.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02039.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02040.jpg,pick up the red block,PICK,0
data/raw/images/img_02041.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02042.jpg,move the cube away,PUSH,2
data/raw/images/img_02043.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02044.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02045.jpg,pick up the red block,PICK,0
data/raw/images/img_02046.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02047.jpg,move the cube away,PUSH,2
data/raw/images/img_02048.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02049.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02050.jpg,pick up the red block,PICK,0
data/raw/images/img_02051.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02052.jpg,move the cube away,PUSH,2
data/raw/images/img_02053.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02054.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02055.jpg,pick up the red block,PICK,0
data/raw/images/img_02056.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02057.jpg,move the cube away,PUSH,2
data/raw/images/img_02058.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02059.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02060.jpg,pick up the red block,PICK,0
data/raw/images/img_02061.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02062.jpg,move the cube away,PUSH,2
data/raw/images/img_02063.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02064.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02065.jpg,pick up the red block,PICK,0
data/raw/images/img_02066.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02067.jpg,move the cube away,PUSH,2
data/raw/images/img_02068.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02069.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02070.jpg,pick up the red block,PICK,0
data/raw/images/img_02071.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02072.jpg,move the cube away,PUSH,2
data/raw/images/img_02073.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02074.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02075.jpg,pick up the red block,PICK,0
data/raw/images/img_02076.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02077.jpg,move the cube away,PUSH,2
data/raw/images/img_02078.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02079.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02080.jpg,pick up the red block,PICK,0
data/raw/images/img_02081.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02082.jpg,move the cube away,PUSH,2
data/raw/images/img_02083.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02084.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02085.jpg,pick up the red block,PICK,0
data/raw/images/img_02086.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02087.jpg,move the cube away,PUSH,2
data/raw/images/img_02088.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02089.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02090.jpg,pick up the red block,PICK,0
data/raw/images/img_02091.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02092.jpg,move the cube away,PUSH,2
data/raw/images/img_02093.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02094.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02095.jpg,pick up the red block,PICK,0
data/raw/images/img_02096.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02097.jpg,move the cube away,PUSH,2
data/raw/images/img_02098.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02099.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02100.jpg,pick up the red block,PICK,0
data/raw/images/img_02101.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02102.jpg,move the cube away,PUSH,2
data/raw/images/img_02103.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02104.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02105.jpg,pick up the red block,PICK,0
data/raw/images/img_02106.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02107.jpg,move the cube away,PUSH,2
data/raw/images/img_02108.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02109.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02110.jpg,pick up the red block,PICK,0
data/raw/images/img_02111.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02112.jpg,move the cube away,PUSH,2
data/raw/images/img_02113.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02114.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02115.jpg,pick up the red block,PICK,0
data/raw/images/img_02116.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02117.jpg,move the cube away,PUSH,2
data/raw/images/img_02118.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02119.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02120.jpg,pick up the red block,PICK,0
data/raw/images/img_02121.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02122.jpg,move the cube away,PUSH,2
data/raw/images/img_02123.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02124.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02125.jpg,pick up the red block,PICK,0
data/raw/images/img_02126.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02127.jpg,move the cube away,PUSH,2
data/raw/images/img_02128.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02129.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02130.jpg,pick up the red block,PICK,0
data/raw/images/img_02131.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02132.jpg,move the cube away,PUSH,2
data/raw/images/img_02133.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02134.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02135.jpg,pick up the red block,PICK,0
data/raw/images/img_02136.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02137.jpg,move the cube away,PUSH,2
data/raw/images/img_02138.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02139.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02140.jpg,pick up the red block,PICK,0
data/raw/images/img_02141.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02142.jpg,move the cube away,PUSH,2
data/raw/images/img_02143.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02144.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02145.jpg,pick up the red block,PICK,0
data/raw/images/img_02146.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02147.jpg,move the cube away,PUSH,2
data/raw/images/img_02148.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02149.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02150.jpg,pick up the red block,PICK,0
data/raw/images/img_02151.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02152.jpg,move the cube away,PUSH,2
data/raw/images/img_02153.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02154.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02155.jpg,pick up the red block,PICK,0
data/raw/images/img_02156.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02157.jpg,move the cube away,PUSH,2
data/raw/images/img_02158.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02159.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02160.jpg,pick up the red block,PICK,0
data/raw/images/img_02161.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02162.jpg,move the cube away,PUSH,2
data/raw/images/img_02163.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02164.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02165.jpg,pick up the red block,PICK,0
data/raw/images/img_02166.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02167.jpg,move the cube away,PUSH,2
data/raw/images/img_02168.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02169.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02170.jpg,pick up the red block,PICK,0
data/raw/images/img_02171.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02172.jpg,move the cube away,PUSH,2
data/raw/images/img_02173.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02174.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02175.jpg,pick up the red block,PICK,0
data/raw/images/img_02176.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02177.jpg,move the cube away,PUSH,2
data/raw/images/img_02178.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02179.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02180.jpg,pick up the red block,PICK,0
data/raw/images/img_02181.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02182.jpg,move the cube away,PUSH,2
data/raw/images/img_02183.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02184.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02185.jpg,pick up the red block,PICK,0
data/raw/images/img_02186.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02187.jpg,move the cube away,PUSH,2
data/raw/images/img_02188.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02189.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02190.jpg,pick up the red block,PICK,0
data/raw/images/img_02191.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02192.jpg,move the cube away,PUSH,2
data/raw/images/img_02193.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02194.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02195.jpg,pick up the red block,PICK,0
data/raw/images/img_02196.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02197.jpg,move the cube away,PUSH,2
data/raw/images/img_02198.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02199.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02200.jpg,pick up the red block,PICK,0
data/raw/images/img_02201.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02202.jpg,move the cube away,PUSH,2
data/raw/images/img_02203.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02204.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02205.jpg,pick up the red block,PICK,0
data/raw/images/img_02206.jpg,put the object down carefully,PLACE,1
data/raw/images/img_02207.jpg,move the cube away,PUSH,2
data/raw/images/img_02208.jpg,unlock and open the box,OPEN,3
data/raw/images/img_02209.jpg,close the cabinet,CLOSE,4
data/raw/images/img_02210.jpg,pick up the red block,PICK,0
